,hash,"arg_kwarg-(array([0., 1.]))","arg_kwarg-(array([0., 1.]), 0)","arg_kwarg-(array([0., 1.]), axis=0)","arg_kwarg-(array([0., 1.]), 0, None)","arg_kwarg-(array([0., 1.]), axis=0, dtype=None)","arg_kwarg-(array([0., 1.]), 0, None, array(0.))","arg_kwarg-(array([0., 1.]), axis=0, dtype=None, out=array(0.))","arg_kwarg-(array([0., 1.]), out=array(0.))"
443,56315089b048160d7c013f257ebf7ea9fea70d91,2.4755063815442123e-05,2.53440909467966e-05,2.5866671863183814e-05,2.5373859179401123e-05,2.6518876645898464e-05,2.1806974998778766e-05,2.349516613158717e-05,2.2995351310158325e-05
444,8d225d918ed052a259331722b4eaf66d54a212d3,2.4975994131912333e-05,2.5344889888882912e-05,2.604561944772895e-05,2.551765232004066e-05,2.6833433403045086e-05,2.175310350818518e-05,2.3559406827686914e-05,2.331460723277743e-05
445,ea7f5ebbda0016438dc1b80c98ea3de8dfec7ca9,2.4848977831759672e-05,2.5335775099624438e-05,2.605880509126243e-05,2.5386777980362665e-05,2.6731176393819444e-05,2.1611480692962926e-05,2.341692009542742e-05,2.3166150406258813e-05
446,b26c86f65f2217578665998db3f3512bca613167,2.445396168042375e-05,2.502026210054929e-05,2.5730086712255363e-05,2.517083317781293e-05,2.6378175129602644e-05,2.1379078272730114e-05,2.3117716472339013e-05,2.2799108130760134e-05
447,a0be9d0615f10e5a1098466a58e18a215ff427a6,2.4810278695287888e-05,2.5199450573873246e-05,2.5945514298957767e-05,2.5351774335528415e-05,2.6593926466173596e-05,2.1390947734149314e-05,2.3428927944701222e-05,2.2981526275558952e-05
448,0991b083bb0ee8bbd767deadbe237994397e79c5,2.452180872574381e-05,2.4903836749392012e-05,2.565378891238084e-05,2.5062476573833102e-05,2.6254757793377276e-05,2.1325501165847527e-05,2.310481012977869e-05,2.2725195716868795e-05
449,da1621637b7c59c155ec29466fb5f810ebd902ac,2.475028635946782e-05,2.525884548530859e-05,2.605753978099537e-05,2.534425350667878e-05,2.6715283810689642e-05,2.172740337474485e-05,2.37421048141324e-05,2.3442853063820524e-05
450,1fb7047b0ceba98d43b50ebb398be899ff8f6a1c,2.4778481654036756e-05,2.5286472269466943e-05,2.5959391779578214e-05,2.5393250672256246e-05,2.6550383652567277e-05,2.1808854897596662e-05,2.3577111481405123e-05,2.325357448670172e-05
451,95a6774007d1d7898c7da40d9989e9f1dd1b0f40,2.4875651838050948e-05,2.517588126900077e-05,2.5972126944770825e-05,2.5368066089695665e-05,2.6646835692504203e-05,2.1505214075297418e-05,2.351862338361561e-05,2.3057587872471165e-05
452,02883d85b5d3f68c12cb1df75f96e0fed741d4a4,2.5122973442792073e-05,2.5484518641058135e-05,2.6260701477201314e-05,2.5452040534050616e-05,2.663489716474478e-05,2.1596670635705868e-05,2.3518031933805448e-05,2.3266319920227473e-05
453,8245b392a344a1ae0db6e569ab68b368ad8883c1,2.44736122557413e-05,2.4920051887251987e-05,2.6051685043075236e-05,2.526346838376561e-05,2.683050960542694e-05,2.175117008266648e-05,2.379191471590546e-05,2.336674459421864e-05
454,cdf83879fd0d050cade0fe7852550fcbcc177648,2.458692284893583e-05,2.5236784740416116e-05,2.598286976656282e-05,2.5397713115024897e-05,2.6774372029771557e-05,2.1720092621433806e-05,2.395007961794086e-05,2.3742977521804154e-05
455,b3f7132e0bf378eaf21af9194f447036b66c70b9,2.4428860780125472e-05,2.4963453782860326e-05,2.587366690661045e-05,2.51276706833215e-05,2.674686092511726e-05,2.170638983811668e-05,2.339715341423276e-05,2.3297730688776436e-05
456,240f7c9d95e60d14cf3f09decc3e61a451d78bf8,2.449047193352588e-05,2.5154784532569297e-05,2.6026448664076253e-05,2.5310258908601074e-05,2.683730213614019e-05,2.15398079222616e-05,2.3522813190256468e-05,2.3239060375158505e-05
457,eb22fe8f82b8c7b0561b25614cb0863b71b4427a,2.469207340089435e-05,2.5328313715236133e-05,2.6060891231706874e-05,2.5497356648830806e-05,2.6912895828891213e-05,2.1525495871159423e-05,2.351735604674795e-05,2.3342772213466925e-05
458,a69ce0652b27b55d680a9d6def2a05c4376653c9,2.4641221600838682e-05,2.498262301953726e-05,2.595394827335714e-05,2.5277337153798426e-05,2.6812540634655127e-05,2.141489689247482e-05,2.3219965279419373e-05,2.3154486010620883e-05
459,e8c78e09ab38b80b586108dfb4151cbe70c7a694,2.446537521326434e-05,2.4971842173148285e-05,2.5857707819426958e-05,2.516674223877148e-05,2.6639867114064132e-05,2.1553396282228964e-05,2.3322392498021543e-05,2.324410763908428e-05
460,f253a7e39204142e3cf82d6beeef1ce22f5500cd,2.454822806983578e-05,2.5125499166496393e-05,2.6086303083168294e-05,2.5310880447707268e-05,2.6951605379952127e-05,2.1871981784851864e-05,2.3590186834987456e-05,2.3363933201024542e-05
461,2f156d8e3eb4f57067209fa4499eaeed8551c4ae,2.4478090610228425e-05,2.486739354960913e-05,2.5886531847600752e-05,2.511840851960379e-05,2.667244174517691e-05,2.1655927182595876e-05,2.335290641017389e-05,2.309097563867589e-05
462,69555f52b2e2c5032cf70d40d9f9b8ec9a048500,2.4452674287286673e-05,2.495928413488648e-05,2.6050676562379115e-05,2.5225118083934764e-05,2.675154246389866e-05,2.1741751686157472e-05,2.358856921394666e-05,2.3316712407716388e-05
463,209499058705258d60194f7d06890a6825778d6a,2.4459389188324784e-05,2.4991933170748853e-05,2.5754964517024935e-05,2.513776524682288e-05,2.6377343964692742e-05,2.1767372766090006e-05,2.346417117539955e-05,2.324946685428347e-05
464,5390a021ca3842e237d75e328bd47fb334e647f6,2.4358189228485833e-05,2.477776724845171e-05,2.5826552211163707e-05,2.502514703045471e-05,2.648527847557533e-05,2.1776215421156055e-05,2.336024848464268e-05,2.304883772027895e-05
465,be8ab91f789c3b688d707940016b4c2d262913e9,2.4456438093844145e-05,2.4958290371366522e-05,2.6004245037942618e-05,2.5123318142079294e-05,2.6933941079308178e-05,2.189301027867355e-05,2.3669226979531135e-05,2.3413873486109636e-05
466,6d4895cc9fe614cf3164891b1f502453312f64ca,2.453045558754925e-05,2.5117734858127827e-05,2.6032851769906845e-05,2.528626069143379e-05,2.6684462271649342e-05,2.1875465521112784e-05,2.3748429978381744e-05,2.3400528693251097e-05
467,0b9dcb2edef710bb35f1d5f8848fb5ba97990f7a,2.5034192777464627e-05,2.5536573681786162e-05,2.636325482923824e-05,2.570312385734055e-05,2.719887980536332e-05,2.2019246566988422e-05,2.390564117111907e-05,2.36862335099369e-05
468,dba16cd9f155c858bdddb530cab9971bf9af75fc,2.4648102587216518e-05,2.5161076337099075e-05,2.580920656053525e-05,2.539746572866159e-05,2.6629735781401036e-05,2.1992514841258525e-05,2.3692147806286812e-05,2.3480230130446263e-05
469,ab37e1b29214bbfbe1fed28db68661160ca4acb6,2.4715943127128874e-05,2.518429931613707e-05,2.5814227794982354e-05,2.5481638675999073e-05,2.6469858879647633e-05,2.1846442604842392e-05,2.385980055273116e-05,2.2988345312035602e-05
470,a41d513df0bc100e36973d634b95ba86f710a508,2.459343096552506e-05,2.511279922354659e-05,2.5661671111862528e-05,2.5194329329026048e-05,2.6971953385908038e-05,2.150167011187406e-05,2.3423545501280647e-05,2.281837769560824e-05
471,a87ee593c3f5da5dcb42a8033ecbab0f0c9b7903,2.4653187651000068e-05,2.5282128914055042e-05,2.5778367482828645e-05,2.5502952045841374e-05,2.6527152075513124e-05,2.1737026729034464e-05,2.3594354429552633e-05,2.3072354631426508e-05
472,942add94ed3bbe479c2e6f5ca8e2a8a6d4ca4831,2.4630985429480637e-05,2.5155124773373415e-05,2.5734552694707395e-05,2.53521333756059e-05,2.6460093824137554e-05,2.184340942749666e-05,2.3656576912809204e-05,2.3147109372955676e-05
473,3cf4c289067b6df2ddf019eed3c9f73946d960a2,2.458355262536894e-05,2.5099149898632425e-05,2.5762511786242375e-05,2.5198284382803722e-05,2.6379698196412306e-05,2.1390666057210996e-05,2.3392227112164357e-05,2.2814348419634705e-05
474,6e3be61d6113e63a1d1be54e6c8341760ded5842,2.4845818389821e-05,2.5392711127587887e-05,2.5967808148588045e-05,2.5549694081422073e-05,2.6715770182968343e-05,2.1888212988554112e-05,2.379810599529225e-05,2.3191261286717667e-05
475,9298eeb4f6c73ca1259f627860abe98b63f89da4,2.4198894916137432e-05,2.4927352908356435e-05,2.770723692853661e-05,2.65872388679002e-05,2.6282846020200314e-05,2.1368617371222357e-05,2.3398729342170156e-05,2.268326811884579e-05
476,4771e3f30f53c33dd9e27eb9dcbe2b938a38e9ae,2.469512166229866e-05,2.5080065286062933e-05,2.5866256552175262e-05,2.5222513653423594e-05,2.660880255039301e-05,2.1604774049436203e-05,2.350966254241221e-05,2.3035550001524148e-05
477,4317dadcf0758a287d3a0a2902d6064913b49b0f,2.4571721536647656e-05,2.522892296803949e-05,2.5663527104860317e-05,2.5418115889324863e-05,2.6485045415569107e-05,2.180190915600765e-05,2.3774914524831108e-05,2.322839553083036e-05
478,e641d8b35484d786f399e8cd9349b2a6c09269d1,2.4710972612250587e-05,2.526141711812475e-05,2.594878433616523e-05,2.5417653515058404e-05,2.673586789002218e-05,2.180352280645267e-05,2.3825583149837616e-05,2.3160283344077857e-05
479,2ccfd794011ece560ba4bbeca6f9171176428a77,2.4578026752201244e-05,2.5112649704190505e-05,2.5601965112335374e-05,2.5254414706933693e-05,2.6307515118543697e-05,2.167114038385597e-05,2.356536750649584e-05,2.2930182734792703e-05
480,245525514ed55258521ed0cfb2a1b00bad85aadb,2.435777172378977e-05,2.5332542312865575e-05,2.5518465960441634e-05,2.5072763836024257e-05,2.6335087752110186e-05,2.1349813098727964e-05,2.3499087578655587e-05,2.2797105955964162e-05
481,d0be29809a4c526d30afdb998bd6d0110b657dad,2.6453344474721946e-05,2.5937519503055963e-05,2.6012837022840234e-05,2.61475308421853e-05,2.775553125187312e-05,2.1679341763317465e-05,2.3519681303001387e-05,2.2829363949106503e-05
482,c3cd5414426b0e61c331671a69a58103dabacf5b,2.481413197729292e-05,2.5264356084673968e-05,2.579866399430208e-05,2.5451350648916076e-05,2.6564234732062494e-05,2.1850774736748525e-05,2.3774884681662786e-05,2.3282854419806576e-05
483,f7268a392b55430e968f67c51ed71799d4b02c2c,2.439712393987045e-05,2.4969716433771213e-05,2.5868668811968884e-05,2.5197501879098802e-05,2.666132570039935e-05,2.1663266252801123e-05,2.3615051759406924e-05,2.3181944765070434e-05
484,777894c478153272a8a5ff37f3199c6e2800e5d4,2.4213706760594012e-05,2.483040972173899e-05,2.5827845092862844e-05,2.5060871646257675e-05,2.6631661127378913e-05,2.1642444273793553e-05,2.3590765600001e-05,2.3102842455194232e-05
485,190dab07e0b88abafab2b6687d53a0c55b7a5b59,2.4366244259807798e-05,2.497445728460496e-05,2.5930916722045697e-05,2.5149214457034507e-05,2.6723402229571104e-05,2.1835055202245712e-05,2.3595490553884006e-05,2.3391433377891204e-05
486,5925773e51fc427ba5d5dca9e72f5e28a6e7ade5,2.4503897492812103e-05,2.4891519190176673e-05,2.617404409466856e-05,2.5334657227951713e-05,2.6817631470703084e-05,2.1928466856479644e-05,2.3930817557176824e-05,2.3735662411272e-05
487,ded4fa6a0246e963a9fe2066c882d81981be906b,2.444758315937282e-05,2.4832876752717074e-05,2.5911010407771057e-05,2.4986184210678854e-05,2.657620029317008e-05,2.1709769851330557e-05,2.3810222687503316e-05,2.344954131252092e-05
488,7abe543492fe1741cecf574885dcf0bba36f7057,2.482005993548236e-05,2.5326162489838812e-05,2.612213341935167e-05,2.5352798094797248e-05,2.6896633489306085e-05,2.191744465380907e-05,2.3819035355957735e-05,2.3476227234380367e-05
489,3e8a54175b5b39700ddff4729f9764a5f789a445,2.4642523867400013e-05,2.4553694881908938e-05,2.564077901854301e-05,2.4797789554604206e-05,2.654122280669801e-05,2.1669881544001993e-05,2.3495024639511214e-05,2.3199175123100536e-05
490,084c1dc7524016a59248b811270e8e4d210b7c1d,2.4352287125241545e-05,2.4763046307636436e-05,2.5846613615186294e-05,2.4952621023226443e-05,2.6610834759754814e-05,2.1790745056638814e-05,2.3705226747871755e-05,2.334068179320378e-05
491,d1add332f833a52baa69bba7f8d378e9dec37343,2.441767823516524e-05,2.4807542005832165e-05,2.5825230713704188e-05,2.4988782741215833e-05,2.6466684972809762e-05,2.1844480798766773e-05,2.352741656735474e-05,2.321249649842244e-05
492,8bcf6bc30f33a6a36aea0eee2c72f06516b4b6bb,2.46636914821823e-05,2.5184620040920356e-05,2.6159666007307614e-05,2.5347779249768065e-05,2.6759979526449615e-05,2.18946747481823e-05,2.36587552048054e-05,2.3489218276700993e-05
493,1c8efa16b296258e059a334e27e68428cf3cb48b,2.4252697217051082e-05,2.481219489380245e-05,2.5638113219490696e-05,2.4983785211971122e-05,2.6307584278267374e-05,2.1777169383836515e-05,2.356803585575918e-05,2.3395461752029993e-05
494,2c2291136aca50b58cd7c09b29a25490c89c9b8a,2.450223108267838e-05,2.4827038805906464e-05,2.5939867253552115e-05,2.5137456222659067e-05,2.655674498982546e-05,2.1768228766778784e-05,2.3722085401769848e-05,2.3194714734846644e-05
495,996e6419e44668a6daa28f58efcc0d2c07b3a9da,2.4253877689835777e-05,2.4716468231583184e-05,2.5832889848763908e-05,2.5015490966925925e-05,2.658887716083258e-05,2.1735648531092697e-05,2.3678605942398375e-05,2.3229663943513504e-05
496,86fcce61c9cddbc354ba67b2f818670f5822c688,2.4189499698663024e-05,2.472548075526009e-05,2.5766439344689498e-05,2.4951747510322303e-05,2.641168391039851e-05,2.1558658094826584e-05,2.3397930792526903e-05,2.3082892697017927e-05
497,90177d698c61b9550e1e3033dd041e91f8e3c6c4,2.4122209965315974e-05,2.4723391207407147e-05,2.5604118681734515e-05,2.485207866790683e-05,2.640187374204031e-05,2.1628718188626015e-05,2.3467745430348237e-05,2.3238947007643138e-05
498,18a6e3e505ee416ddfc617f3e9afdff5a031c2c2,2.6028736040068133e-05,2.639947640823155e-05,2.726585590067854e-05,2.63536716868848e-05,2.8103406859470822e-05,2.2884718956624937e-05,2.4733140972142293e-05,2.4349028100063428e-05
499,c43b2bfb15281e170cc5006829ebc559bd1915e3,2.577428240329027e-05,2.6216190935184175e-05,2.6968199881708593e-05,2.6280579714141057e-05,2.7831553575373433e-05,2.2987818194187094e-05,2.4600258269441852e-05,2.4438591416193436e-05
500,58da484abf6f466a9e8bf55c188cb5b501d31ceb,2.6041687947612454e-05,2.650834016539917e-05,2.7335475897416474e-05,2.656779365568626e-05,2.789287768055357e-05,2.3159905503751394e-05,2.4747623708741418e-05,2.456246666409777e-05
